Price,Address,Prop_type,Size,Bath,Bed
 2 000 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  145 m2 ,  2 ,  4 
 850 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  37 m2 ,  0 ,  1 
 1 400 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  68 m2 ,  1 ,  2 
 690 €  /  Monthly  ," Lisboa -   Loures, Loures  ",Store,  72 m2 ,  2 ,  -- 
 700 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Store,  40 m2 ,  1 ,  -- 
 1 980 €  /  Monthly  ," Lisboa -   Cascais, São Domingos de Rana  ",Condo/Apartment,  102 m2 ,  2 ,  3 
 900 €  /  Monthly  ," Lisboa -   Sintra, Queluz e Belas  ",Store,  120 m2 ,  3 ,  -- 
 3 700 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  164 m2 ,  2 ,  4 
 1 700 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",House,  135 m2 ,  3 ,  2 
 2 200 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  108 m2 ,  2 ,  2 
 750 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Store,  79 m2 ,  0 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  98 m2 ,  2 ,  2 
 2 700 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  164 m2 ,  2 ,  5 
 250 €  /  Monthly  ," Lisboa -   Sintra, São João das Lampas e Terrugem  ",Others - Commercial,  100 m2 ,  0 ,  -- 
 400 €  /  Monthly  ," Lisboa -   Sintra, São João das Lampas e Terrugem  ",Business Office,  41 m2 ,  1 ,  -- 
 1 395 €  /  Monthly  ," Lisboa -   Lisboa, Belém  ",Store,  74 m2 ,  2 ,  0 
 7 900 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Store,  262 m2 ,  2 ,  -- 
 275 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Garage,  15 m2 ,  0 ,  -- 
 1 550 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Condo/Apartment,  70 m2 ,  1 ,  3 
 2 000 €  /  Monthly  ," Lisboa -   Odivelas, Pontinha e Famões  ",Warehouse,  447 m2 ,  2 ,  -- 
 1 250 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Store,  31 m2 ,  1 ,  -- 
 1 900 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  108 m2 ,  2 ,  2 
 1 600 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  60 m2 ,  1 ,  2 
 2 400 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  100 m2 ,  2 ,  2 
 1 700 €  /  Monthly  ," Lisboa -   Oeiras, Porto Salvo  ",Condo/Apartment,  138 m2 ,  2 ,  3 
 2 900 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  173 m2 ,  3 ,  4 
 900 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  83 m2 ,  1 ,  1 
 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  86 m2 ,  1 ,  2 
 1 050 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Business Office,  79 m2 ,  1 ,  -- 
 1 100 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  30 m2 ,  1 ,  1 
 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Condo/Apartment,  96 m2 ,  2 ,  3 
 7 000 €  /  Monthly  ," Lisboa -   Lisboa, Marvila  ",Business Office,  360 m2 ,  0 ,  -- 
 2 250 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  99 m2 ,  2 ,  3 
 2 400 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  171 m2 ,  3 ,  4 
 1 350 €  /  Monthly  ," Lisboa -   Lisboa, Carnide  ",Store,  46 m2 ,  1 ,  -- 
 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  46 m2 ,  1 ,  1 
 2 950 €  /  Monthly  ," Lisboa -   Sintra, Queluz e Belas  ",Condo/Apartment,  237 m2 ,  3 ,  4 
 3 500 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Condo/Apartment,  258 m2 ,  4 ,  4 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Store,  140 m2 ,  1 ,  -- 
 1 900 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  144 m2 ,  2 ,  3 
 650 €  /  Monthly  ," Lisboa -   Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)  ",Business Office,  82 m2 ,  2 ,  -- 
 125 €  /  Monthly  ," Lisboa -   Lisboa, Campolide  ",Garage,  15 m2 ,  0 ,  -- 
 500 €  /  Monthly  ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",Business Office,  62 m2 ,  1 ,  -- 
 900 €  /  Monthly  ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  42 m2 ,  1 ,  1 
 1 150 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  50 m2 ,  1 ,  2 
 2 350 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  79 m2 ,  1 ,  -- 
 25 000 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Building,  1060 m2 ,  0 ,  21 
 1 250 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Store,  108 m2 ,  2 ,  -- 
 1 900 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  105 m2 ,  2 ,  2 
 700 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Store,  81 m2 ,  1 ,  -- 
 3 750 €  /  Monthly  ," Lisboa -   Lisboa, Belém  ",Condo/Apartment,  210 m2 ,  3 ,  5 
 3 500 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",Condo/Apartment,  122 m2 ,  3 ,  3 
 1 500 €  /  Monthly  ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Business Office,  153 m2 ,  0 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  71 m2 ,  1 ,  1 
 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Store,  652 m2 ,  1 ,  -- 
 2 550 €  /  Monthly  ," Lisboa -   Loures, Moscavide e Portela  ",Store,  138 m2 ,  2 ,  -- 
 1 300 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  79 m2 ,  1 ,  2 
 1 700 €  /  Monthly  ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  124 m2 ,  2 ,  3 
 3 100 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 2 000 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  124 m2 ,  2 ,  2 
 2 950 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  303 m2 ,  3 ,  3 
 4 000 €  /  Monthly  ," Lisboa -   Cascais, São Domingos de Rana  ",House,  129 m2 ,  4 ,  4 
 2 700 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  161 m2 ,  2 ,  4 
 1 300 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  80 m2 ,  1 ,  2 
 125 €  /  Monthly  ," Lisboa -   Lisboa, Campolide  ",Garage,  15 m2 ,  0 ,  -- 
 3 500 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  137 m2 ,  2 ,  4 
 1 200 €  /  Monthly  ," Lisboa -   Odivelas, Odivelas  ",Store,  82 m2 ,  1 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Store,  263 m2 ,  2 ,  -- 
 950 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  58 m2 ,  1 ,  2 
 800 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Warehouse,  84 m2 ,  1 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Amadora, Alfragide  ",Condo/Apartment,  139 m2 ,  2 ,  3 
 1 700 €  /  Monthly  ," Lisboa -   Lisboa, Olivais  ",Condo/Apartment,  96 m2 ,  2 ,  4 
 3 000 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",House,  233 m2 ,  3 ,  4 
 4 000 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  177 m2 ,  2 ,  3 
 1 500 €  /  Monthly  ," Lisboa -   Amadora, Alfragide  ",Condo/Apartment,  86 m2 ,  2 ,  3 
 1 800 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Warehouse,  453 m2 ,  2 ,  -- 
 2 250 €  /  Monthly  ," Lisboa -   Lisboa, Belém  ",Condo/Apartment,  120 m2 ,  2 ,  2 
 2 000 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  75 m2 ,  1 ,  1 
 800 €  /  Monthly  ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Store,  64 m2 ,  1 ,  -- 
 550 €  /  Monthly  ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Store,  34 m2 ,  1 ,  -- 
 120 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Garage,  15 m2 ,  0 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  100 m2 ,  3 ,  4 
 995 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Store,  80 m2 ,  1 ,  -- 
 14 900 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  519 m2 ,  6 ,  6 
 850 €  /  Monthly  ," Lisboa -   Oeiras, Barcarena  ",Condo/Apartment,  92 m2 ,  1 ,  2 
 700 €  /  Monthly  ," Lisboa -   Odivelas, Póvoa de Santo Adrião e Olival Basto  ",Store,  90 m2 ,  1 ,  -- 
 1 050 €  /  Monthly  ," Lisboa -   Lisboa, Beato  ",Condo/Apartment,  68 m2 ,  1 ,  2 
 2 000 €  /  Monthly  ," Lisboa -   Lisboa, Carnide  ",Business Office,  77 m2 ,  1 ,  -- 
 4 775 €  /  Monthly  ," Lisboa -   Lisboa, Parque das Nações  ",Condo/Apartment,  169 m2 ,  3 ,  3 
 1 800 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  144 m2 ,  2 ,  2 
 900 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Warehouse,  218 m2 ,  0 ,  -- 
 3 488 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Store,  218 m2 ,  0 ,  -- 
 4 500 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Business Office,  300 m2 ,  0 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Sintra, Rio de Mouro  ",House,  151 m2 ,  2 ,  4 
 150 €  /  Monthly  ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Garage,  12 m2 ,  0 ,  -- 
 750 €  /  Monthly  ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Business Office,  70 m2 ,  1 ,  -- 
 2 300 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  80 m2 ,  1 ,  2 
 490 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Store,  33 m2 ,  2 ,  -- 
 3 000 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  181 m2 ,  3 ,  3 
 1 300 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  71 m2 ,  1 ,  2 
 8 000 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",House,  350 m2 ,  5 ,  6 
 150 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Garage,  15 m2 ,  0 ,  -- 
 1 250 €  /  Monthly  ," Lisboa -   Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)  ",Condo/Apartment,  146 m2 ,  2 ,  3 
 3 400 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,  177 m2 ,  3 ,  3 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  58 m2 ,  1 ,  -- 
 1 700 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",Condo/Apartment,  113 m2 ,  0 ,  3 
 1 850 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Condo/Apartment,  102 m2 ,  2 ,  3 
 780 €  /  Monthly  ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  48 m2 ,  1 ,  1 
 5 500 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  215 m2 ,  0 ,  5 
 1 750 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  90 m2 ,  1 ,  2 
 780 €  /  Monthly  ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  38 m2 ,  1 ,  1 
 1 650 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",Condo/Apartment,  83 m2 ,  1 ,  2 
 3 500 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  90 m2 ,  1 ,  3 
 2 500 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Others - Commercial,  67 m2 ,  3 ,  -- 
 2 650 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  107 m2 ,  2 ,  3 
 3 500 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Industrial,  698 m2 ,  0 ,  2 
 150 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Garage,  13 m2 ,  0 ,  -- 
 12 000 €  /  Monthly  ," Lisboa -   Lisboa, Belém  ",House,  737 m2 ,  6 ,  5 
 9 000 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  257 m2 ,  0 ,  4 
 2 000 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Store,  170 m2 ,  2 ,  -- 
 900 €  /  Monthly  ," Lisboa -   Amadora, Águas Livres  ",Warehouse,  263 m2 ,  1 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  118 m2 ,  2 ,  4 
 2 225 €  /  Monthly  ," Lisboa -   Cascais, São Domingos de Rana  ",Store,  120 m2 ,  0 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Condo/Apartment,  93 m2 ,  0 ,  2 
 3 000 €  /  Monthly  ," Lisboa -   Torres Vedras, Carvoeira e Carmões  ",Farm,  425 m2 ,  4 ,  5 
 2 700 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Store,  374 m2 ,  0 ,  -- 
 650 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Store,  115 m2 ,  0 ,  -- 
 7 000 €  /  Monthly  ," Lisboa -   Lisboa, Olivais  ",Condo/Apartment,  189 m2 ,  4 ,  4 
 1 500 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Condo/Apartment,  100 m2 ,  2 ,  2 
 550 €  /  Monthly  ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Store,  38 m2 ,  1 ,  -- 
 800 €  /  Monthly  ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Store,  73 m2 ,  1 ,  -- 
 450 €  /  Monthly  ," Lisboa -   Sintra, Rio de Mouro  ",Store,  30 m2 ,  1 ,  -- 
 1 300 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Business Office,  55 m2 ,  0 ,  2 
 3 000 €  /  Monthly  ," Lisboa -   Torres Vedras, Freiria  ",House,  200 m2 ,  3 ,  4 
 2 000 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Store,  158 m2 ,  2 ,  -- 
 484 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  44 m2 ,  1 ,  0 
 348 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  29 m2 ,  1 ,  0 
 900 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Business Office,  59 m2 ,  0 ,  -- 
 1 970 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  165 m2 ,  2 ,  3 
 45 000 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Sale of Business,  122 m2 ,  2 ,  -- 
 950 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Store,  50 m2 ,  0 ,  -- 
 5 750 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  97 m2 ,  4 ,  3 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  118 m2 ,  2 ,  4 
 600 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Warehouse,  78 m2 ,  1 ,  -- 
 1 400 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  62 m2 ,  0 ,  1 
 2 400 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  196 m2 ,  3 ,  4 
 1 450 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  41 m2 ,  1 ,  1 
 2 650 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Business Office,  135 m2 ,  2 ,  -- 
 3 000 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Store,  150 m2 ,  2 ,  0 
 800 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Store,  87 m2 ,  0 ,  -- 
 1 600 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Others - Commercial,  330 m2 ,  3 ,  -- 
 700 €  /  Monthly  ," Lisboa -   Cadaval, Cadaval e Pêro Moniz  ",Condo/Apartment,  126 m2 ,  2 ,  3 
 700 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Store,  58 m2 ,  0 ,  -- 
 600 €  /  Monthly  ," Lisboa -   Cascais, São Domingos de Rana  ",Store,  16 m2 ,  1 ,  -- 
 1 300 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  55 m2 ,  1 ,  1 
 2 000 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  72 m2 ,  1 ,  1 
 900 €  /  Monthly  ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Store,  137 m2 ,  3 ,  -- 
 700 €  /  Monthly  ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Store,  106 m2 ,  3 ,  -- 
 3 250 €  /  Monthly  ," Lisboa -   Lisboa, Parque das Nações  ",Condo/Apartment,  195 m2 ,  3 ,  4 
 1 080 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Store,  106 m2 ,  1 ,  -- 
 1 450 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Duplex,  98 m2 ,  2 ,  3 
 600 €  /  Monthly  ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Business Office,  56 m2 ,  1 ,  -- 
 2 000 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Store,  104 m2 ,  1 ,  -- 
 150 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Garage,  13 m2 ,  0 ,  0 
 3 000 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Business Office,  310 m2 ,  6 ,  -- 
 1 300 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",House,  76 m2 ,  1 ,  1 
 1 000 €  /  Monthly  ," Lisboa -   Mafra, Malveira e São Miguel de Alcainça  ",Store,  95 m2 ,  2 ,  -- 
 6 500 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  196 m2 ,  3 ,  3 
 850 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  52 m2 ,  1 ,  1 
 600 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",Store,  200 m2 ,  0 ,  -- 
 2 000 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",Condo/Apartment,  107 m2 ,  0 ,  2 
 1 250 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  90 m2 ,  1 ,  1 
 1 300 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Store,  52 m2 ,  1 ,  -- 
 2 900 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  140 m2 ,  2 ,  3 
 1 250 €  /  Monthly  ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  95 m2 ,  0 ,  3 
 125 €  /  Monthly  ," Lisboa -   Lisboa, Campolide  ",Garage,  11 m2 ,  0 ,  -- 
 450 €  /  Monthly  ," Lisboa -   Amadora, Mina de Água  ",Store,  30 m2 ,  1 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Amadora, Encosta do Sol  ",Investment,  70 m2 ,  0 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Business Office,  218 m2 ,  1 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  102 m2 ,  0 ,  3 
 250 000 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",Sale of Business,  97 m2 ,  3 ,  0 
 1 000 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Store,  205 m2 ,  0 ,  -- 
 3 000 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  140 m2 ,  2 ,  4 
 5 400 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Business Office,  368 m2 ,  2 ,  -- 
 5 400 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Business Office,  368 m2 ,  2 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  45 m2 ,  0 ,  1 
 1 350 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Store,  215 m2 ,  2 ,  -- 
 750 €  /  Monthly  ," Lisboa -   Loures, Camarate, Unhos e Apelação  ",Store,  199 m2 ,  2 ,  -- 
 1 200 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  83 m2 ,  2 ,  2 
 490 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Store,  16 m2 ,  0 ,  -- 
 2 250 €  /  Monthly  ," Lisboa -   Loures, Camarate, Unhos e Apelação  ",Warehouse,  700 m2 ,  4 ,  -- 
 2 250 €  /  Monthly  ," Lisboa -   Loures, Camarate, Unhos e Apelação  ",Warehouse,  700 m2 ,  4 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Store,  120 m2 ,  2 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Carnide  ",Business Office,  125 m2 ,  2 ,  -- 
 350 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Others - Commercial,  55 m2 ,  1 ,  -- 
 3 200 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  197 m2 ,  2 ,  3 
 2 400 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  98 m2 ,  1 ,  1 
 550 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Store,  136 m2 ,  0 ,  -- 
 1 750 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  88 m2 ,  2 ,  2 
 1 250 €  /  Monthly  ," Lisboa -   Lisboa, Penha de França  ",Store,  76 m2 ,  2 ,  -- 
 550 €  /  Monthly  ," Lisboa -   Loures, Bucelas  ",Store,  77 m2 ,  2 ,  -- 
 700 €  /  Monthly  ," Lisboa -   Loures, Moscavide e Portela  ",Store,  50 m2 ,  1 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Business Office,  95 m2 ,  1 ,  0 
 1 648 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  92 m2 ,  2 ,  2 
 1 400 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Others - Commercial,  16 m2 ,  0 ,  -- 
 5 500 €  /  Monthly  ," Lisboa -   Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)  ",House,  303 m2 ,  4 ,  5 
 3 000 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  195 m2 ,  3 ,  4 
 2 125 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Business Office,  85 m2 ,  1 ,  0 
 1 550 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Business Office,  63 m2 ,  1 ,  0 
 7 600 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Store,  1125 m2 ,  0 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Warehouse,  204 m2 ,  1 ,  -- 
 5 500 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Store,  570 m2 ,  1 ,  -- 
 150 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Garage,  12 m2 ,  0 ,  -- 
 1 400 €  /  Monthly  ," Lisboa -   Mafra, Ericeira  ",Condo/Apartment,  140 m2 ,  2 ,  4 
 8 000 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Store,  165 m2 ,  0 ,  -- 
 6 000 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  177 m2 ,  3 ,  4 
